SAN MARTÍN|PARTIDO DEMÓCRATA VERDE	2081
SAN MARTÍN|PARTIDO FRENTE DE LA ESPERANZA 2021	3803
SAN MARTÍN|PARTIDO MORADO	1878
SAN MARTÍN|PARTIDO PATRIÓTICO DEL PERÚ	4423
SAN MARTÍN|PARTIDO PAÍS PARA TODOS	19599
SAN MARTÍN|PARTIDO POLÍTICO COOPERACIÓN POPULAR	2495
SAN MARTÍN|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	1233
SAN MARTÍN|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	3062
SAN MARTÍN|PARTIDO POLÍTICO PERÚ ACCIÓN	1023
SAN MARTÍN|PARTIDO POLÍTICO PERÚ PRIMERO	4154
SAN MARTÍN|PARTIDO POLÍTICO PRIN	895
SAN MARTÍN|PARTIDO SICREO	7755
SAN MARTÍN|PERÚ MODERNO	185
SAN MARTÍN|PODEMOS PERÚ	8194
SAN MARTÍN|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	6405
SAN MARTÍN|PROGRESEMOS	1048
SAN MARTÍN|RENOVACIÓN POPULAR	22608
SAN MARTÍN|SALVEMOS AL PERÚ	596
SAN MARTÍN|UN CAMINO DIFERENTE	1406
SAN MARTÍN|UNIDAD NACIONAL	2051
SAN MARTÍN|VOTOS EN BLANCO	103030
SAN MARTÍN|VOTOS NULOS	38095
TACNA|AHORA NACIÓN - AN	21930
TACNA|ALIANZA ELECTORAL VENCEREMOS	1353
TACNA|ALIANZA PARA EL PROGRESO	1326
TACNA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	550
TACNA|FE EN EL PERÚ	194
TACNA|FUERZA POPULAR	15122
TACNA|FUERZA Y LIBERTAD	314
TACNA|JUNTOS POR EL PERÚ	26212
TACNA|LIBERTAD POPULAR	340
TACNA|PARTIDO APRISTA PERUANO	1013
TACNA|PARTIDO CÍVICO OBRAS	32292
TACNA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	126
TACNA|PARTIDO DEL BUEN GOBIERNO	25259
TACNA|PARTIDO DEMOCRATICO FEDERAL	277
TACNA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	882
TACNA|PARTIDO DEMÓCRATA UNIDO PERÚ	2327
TACNA|PARTIDO DEMÓCRATA VERDE	806
TACNA|PARTIDO FRENTE DE LA ESPERANZA 2021	11405
TACNA|PARTIDO MORADO	1260
TACNA|PARTIDO PATRIÓTICO DEL PERÚ	1805
TACNA|PARTIDO PAÍS PARA TODOS	16161
TACNA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	9686
TACNA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	727
TACNA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	1702
TACNA|PARTIDO POLÍTICO PERÚ ACCIÓN	503
TACNA|PARTIDO POLÍTICO PERÚ PRIMERO	2661
TACNA|PARTIDO POLÍTICO PRIN	93
TACNA|PARTIDO SICREO	10699
TACNA|PERÚ MODERNO	92
TACNA|PODEMOS PERÚ	2738
TACNA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	14635
TACNA|PROGRESEMOS	1091
TACNA|RENOVACIÓN POPULAR	13696
TACNA|SALVEMOS AL PERÚ	148
TACNA|UN CAMINO DIFERENTE	505
TACNA|UNIDAD NACIONAL	758
TACNA|VOTOS EN BLANCO	18861
TACNA|VOTOS NULOS	9209
TUMBES|AHORA NACIÓN - AN	5440
TUMBES|ALIANZA ELECTORAL VENCEREMOS	804
TUMBES|ALIANZA PARA EL PROGRESO	2312
TUMBES|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	105
TUMBES|FE EN EL PERÚ	895
TUMBES|FUERZA POPULAR	37850
TUMBES|FUERZA Y LIBERTAD	176
TUMBES|JUNTOS POR EL PERÚ	7748
TUMBES|LIBERTAD POPULAR	386
TUMBES|PARTIDO APRISTA PERUANO	1077
TUMBES|PARTIDO CÍVICO OBRAS	5455
TUMBES|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	89
TUMBES|PARTIDO DEL BUEN GOBIERNO	6072
TUMBES|PARTIDO DEMOCRATICO FEDERAL	93
TUMBES|PARTIDO DEMOCRÁTICO SOMOS PERÚ	1774
TUMBES|PARTIDO DEMÓCRATA UNIDO PERÚ	226
TUMBES|PARTIDO DEMÓCRATA VERDE	402
TUMBES|PARTIDO FRENTE DE LA ESPERANZA 2021	1146
TUMBES|PARTIDO MORADO	392
TUMBES|PARTIDO PATRIÓTICO DEL PERÚ	934
TUMBES|PARTIDO PAÍS PARA TODOS	16426
TUMBES|PARTIDO POLÍTICO COOPERACIÓN POPULAR	642
TUMBES|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	701
TUMBES|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	683
TUMBES|PARTIDO POLÍTICO PERÚ ACCIÓN	193
TUMBES|PARTIDO POLÍTICO PERÚ PRIMERO	987
TUMBES|PARTIDO POLÍTICO PRIN	60
TUMBES|PARTIDO SICREO	2348
TUMBES|PERÚ MODERNO	48
TUMBES|PODEMOS PERÚ	4676
TUMBES|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	3059
TUMBES|PROGRESEMOS	167
TUMBES|RENOVACIÓN POPULAR	6556
TUMBES|SALVEMOS AL PERÚ	109
TUMBES|UN CAMINO DIFERENTE	391
TUMBES|UNIDAD NACIONAL	459
TUMBES|VOTOS EN BLANCO	21599
TUMBES|VOTOS NULOS	9274
UCAYALI|AHORA NACIÓN - AN	8913
UCAYALI|ALIANZA ELECTORAL VENCEREMOS	1674
UCAYALI|ALIANZA PARA EL PROGRESO	2418
UCAYALI|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	504
UCAYALI|FE EN EL PERÚ	476
UCAYALI|FUERZA POPULAR	66009
UCAYALI|FUERZA Y LIBERTAD	491
UCAYALI|JUNTOS POR EL PERÚ	28679
UCAYALI|LIBERTAD POPULAR	450
UCAYALI|PARTIDO APRISTA PERUANO	1527
UCAYALI|PARTIDO CÍVICO OBRAS	18930
UCAYALI|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	191
UCAYALI|PARTIDO DEL BUEN GOBIERNO	9887
UCAYALI|PARTIDO DEMOCRATICO FEDERAL	265
UCAYALI|PARTIDO DEMOCRÁTICO SOMOS PERÚ	4461
UCAYALI|PARTIDO DEMÓCRATA UNIDO PERÚ	2565
UCAYALI|PARTIDO DEMÓCRATA VERDE	1110
UCAYALI|PARTIDO FRENTE DE LA ESPERANZA 2021	3302
UCAYALI|PARTIDO MORADO	886
UCAYALI|PARTIDO PATRIÓTICO DEL PERÚ	3062
UCAYALI|PARTIDO PAÍS PARA TODOS	23321
UCAYALI|PARTIDO POLÍTICO COOPERACIÓN POPULAR	1838
UCAYALI|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	944
UCAYALI|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	1976
UCAYALI|PARTIDO POLÍTICO PERÚ ACCIÓN	714
UCAYALI|PARTIDO POLÍTICO PERÚ PRIMERO	3980
UCAYALI|PARTIDO POLÍTICO PRIN	237
UCAYALI|PARTIDO SICREO	5276
UCAYALI|PERÚ MODERNO	174
UCAYALI|PODEMOS PERÚ	7725
UCAYALI|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	5109
UCAYALI|PROGRESEMOS	1851
UCAYALI|RENOVACIÓN POPULAR	12792
UCAYALI|SALVEMOS AL PERÚ	335
UCAYALI|UN CAMINO DIFERENTE	530
UCAYALI|UNIDAD NACIONAL	587
UCAYALI|VOTOS EN BLANCO	57449
UCAYALI|VOTOS NULOS	17063
ÁFRICA|AHORA NACIÓN - AN	2
ÁFRICA|ALIANZA ELECTORAL VENCEREMOS	0
ÁFRICA|ALIANZA PARA EL PROGRESO	0
ÁFRICA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	0
ÁFRICA|FE EN EL PERÚ	0
ÁFRICA|FUERZA POPULAR	3
ÁFRICA|FUERZA Y LIBERTAD	1
ÁFRICA|JUNTOS POR EL PERÚ	0
ÁFRICA|LIBERTAD POPULAR	0
ÁFRICA|PARTIDO APRISTA PERUANO	0
ÁFRICA|PARTIDO CÍVICO OBRAS	6
ÁFRICA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ÁFRICA|PARTIDO DEL BUEN GOBIERNO	9
ÁFRICA|PARTIDO DEMOCRATICO FEDERAL	0
ÁFRICA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	0
ÁFRICA|PARTIDO DEMÓCRATA UNIDO PERÚ	0
ÁFRICA|PARTIDO DEMÓCRATA VERDE	0
ÁFRICA|PARTIDO FRENTE DE LA ESPERANZA 2021	1
ÁFRICA|PARTIDO MORADO	1
ÁFRICA|PARTIDO PATRIÓTICO DEL PERÚ	0
ÁFRICA|PARTIDO PAÍS PARA TODOS	7
ÁFRICA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	0
ÁFRICA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	0
ÁFRICA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	1
ÁFRICA|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ÁFRICA|PARTIDO POLÍTICO PERÚ PRIMERO	4
ÁFRICA|PARTIDO POLÍTICO PRIN	0
ÁFRICA|PARTIDO SICREO	0
ÁFRICA|PERÚ MODERNO	0
ÁFRICA|PODEMOS PERÚ	0
ÁFRICA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	1
ÁFRICA|PROGRESEMOS	0
ÁFRICA|RENOVACIÓN POPULAR	26
ÁFRICA|SALVEMOS AL PERÚ	0
ÁFRICA|UN CAMINO DIFERENTE	0
ÁFRICA|UNIDAD NACIONAL	1
ÁFRICA|VOTOS EN BLANCO	7
ÁFRICA|VOTOS NULOS	1
ÁNCASH|AHORA NACIÓN - AN	47949
ÁNCASH|ALIANZA ELECTORAL VENCEREMOS	4307
ÁNCASH|ALIANZA PARA EL PROGRESO	9562
ÁNCASH|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	571
ÁNCASH|FE EN EL PERÚ	1163
ÁNCASH|FUERZA POPULAR	97702
ÁNCASH|FUERZA Y LIBERTAD	827
ÁNCASH|JUNTOS POR EL PERÚ	81296
ÁNCASH|LIBERTAD POPULAR	1671
ÁNCASH|PARTIDO APRISTA PERUANO	6305
ÁNCASH|PARTIDO CÍVICO OBRAS	54539
ÁNCASH|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	392
ÁNCASH|PARTIDO DEL BUEN GOBIERNO	40158
ÁNCASH|PARTIDO DEMOCRATICO FEDERAL	900
ÁNCASH|PARTIDO DEMOCRÁTICO SOMOS PERÚ	7537
ÁNCASH|PARTIDO DEMÓCRATA UNIDO PERÚ	3506
ÁNCASH|PARTIDO DEMÓCRATA VERDE	4726
ÁNCASH|PARTIDO FRENTE DE LA ESPERANZA 2021	10641
ÁNCASH|PARTIDO MORADO	2482
ÁNCASH|PARTIDO PATRIÓTICO DEL PERÚ	5456
ÁNCASH|PARTIDO PAÍS PARA TODOS	53933
ÁNCASH|PARTIDO POLÍTICO COOPERACIÓN POPULAR	3879
ÁNCASH|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	1758
ÁNCASH|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	3188
ÁNCASH|PARTIDO POLÍTICO PERÚ ACCIÓN	1215
ÁNCASH|PARTIDO POLÍTICO PERÚ PRIMERO	5704
ÁNCASH|PARTIDO POLÍTICO PRIN	452
ÁNCASH|PARTIDO SICREO	15678
ÁNCASH|PERÚ MODERNO	338
ÁNCASH|PODEMOS PERÚ	17626
ÁNCASH|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	15573
ÁNCASH|PROGRESEMOS	2711
ÁNCASH|RENOVACIÓN POPULAR	32800
ÁNCASH|SALVEMOS AL PERÚ	833
ÁNCASH|UN CAMINO DIFERENTE	4071
ÁNCASH|UNIDAD NACIONAL	1359
ÁNCASH|VOTOS EN BLANCO	104276
ÁNCASH|VOTOS NULOS	49719
